day_post_inf,lifestage,number_parasites,strain,presence,temp,humidity,ref,vector_species,vector_strain,DTR,index_ref
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
8,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
9,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,0,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
12,gland-spz,NA,NF54,1,34,80,Shapiro_Thomas,stephensi,liston,0,1
